transaction_id,date,product_id,store_id,customer_id,quantity,discount,returned
T0048592,2020-06-25,P033150,S002,C019817,3,0.1,0
T0048593,2024-07-17,P049203,S003,C021025,3,0.1,0
T0048594,2021-12-31,P038851,S002,C010186,2,0.0,0
T0048595,2021-11-15,P029278,S003,,3,0.3,0
T0048596,2024-10-05,P027336,S001,C002961,4,0.3,0
T0048597,2023-04-27,P007052,S004,C024995,1,0.0,0
T0048598,2022-05-16,P003898,S004,C007653,3,0.0,1
T0048599,2022-07-05,P020033,S003,C009653,4,0.0,0
T0048600,2021-07-26,P000564,S004,C003143,1,0.0,0
T0048601,2021-04-10,P025762,S002,C021293,4,,0
T0048602,2021-04-20,P021222,S001,C005417,3,0.0,0
T0048603,2021-04-22,P028869,S002,C007069,1,0.0,1
T0048604,2023-09-25,P007718,S002,C002715,2,0.0,0
T0048605,2023-09-17,P025853,S001,C012116,2,0.0,0
T0048606,2022-11-28,P003732,S002,C014752,2,0.1,1
T0048607,2021-09-12,P044320,S001,C019016,3,0.0,0
T0048608,2023-09-21,P030212,S001,C005437,2,0.0,0
T0048609,2023-03-02,P004883,S004,C012555,4,0.0,1
T0048610,2024-02-04,P034597,S005,C003084,4,0.0,0
T0048611,2022-04-13,P027663,S003,C006080,4,0.0,0
T0048612,2023-12-07,P023083,S003,C012517,4,0.0,1
T0048613,2021-12-02,P019923,S002,C003875,2,0.1,0
T0048614,2022-02-05,P033346,S002,C022958,4,0.0,0
T0048615,2020-11-27,P013481,S004,C022243,3,0.0,0
T0048616,2021-04-13,P005693,S003,C013283,3,0.0,0
T0048617,2023-03-08,P036031,S004,C015513,3,0.0,1
T0048618,2020-08-11,P018218,S004,C004404,4,0.0,1
T0048619,2022-09-10,P012889,S003,C022124,3,0.2,0
T0048620,2024-05-08,P022014,S002,C014965,1,0.0,0
T0048621,2023-10-24,P022236,S002,C012814,1,0.0,0
T0048622,2020-02-24,P010222,S002,C023847,3,0.0,0
T0048623,2024-08-03,P004111,S004,C000971,2,0.2,0
T0048624,2021-03-08,P046282,S004,C015714,1,0.0,0
T0048625,2024-01-28,P031187,S003,C003173,4,,1
T0048626,2021-04-24,P035120,S005,C004717,4,0.0,0
T0048627,2022-01-07,P028551,S002,C003051,2,0.3,0
T0048628,2021-05-14,P006979,S005,C021448,4,0.0,0
T0048629,2020-01-03,P015737,S001,C010710,1,0.0,0
T0048630,2024-11-29,P038508,S002,C015846,4,0.0,1
T0048631,2024-03-30,P006301,S003,C004051,1,0.1,0
T0048632,2020-04-23,P044401,S004,C013345,3,,0
T0048633,2021-09-29,P001730,S001,C006003,4,0.0,0
T0048634,2023-06-18,P049918,S003,C022173,2,0.0,1
T0048635,2023-11-23,P033825,S001,C019538,1,0.1,0
T0048636,2024-06-20,P022004,S003,C019995,3,0.0,0
T0048637,2023-04-14,P032234,S002,C001837,2,0.0,0
T0048638,2023-04-10,P020443,S003,C009508,1,0.0,0
T0048639,2021-01-03,P018559,S002,C019114,2,0.0,0
T0048640,2022-02-26,P031194,S004,C017196,4,0.0,0
T0048641,2023-07-07,P038597,S003,C005342,2,0.0,1
T0048642,2022-04-07,P034770,S004,C014318,2,0.1,0
T0048643,2021-12-13,P044901,S004,C006304,1,0.1,0
T0048644,2021-03-15,P029067,S005,C012084,1,0.1,0
T0048645,2024-01-13,P040391,S002,C013129,4,,0
T0048646,2022-03-01,P034476,S002,C022214,2,0.2,0
T0048647,2024-01-09,P027725,S005,C016709,1,,0
T0048648,2020-08-16,P035858,S004,C001252,4,0.0,0
T0048649,2024-02-23,P019829,S001,C013356,1,0.2,0
T0048650,2023-06-10,P048503,S003,C016095,1,,0
T0048651,2022-09-05,P045427,S005,C021500,1,0.1,0
T0048652,2023-08-19,P028401,S003,C024653,2,0.0,0
T0048653,2024-08-29,P006531,S003,C019382,3,0.0,0
T0048654,2022-07-23,P002777,S002,C023053,3,0.0,0
T0048655,2021-04-27,P027690,S003,C021561,1,0.3,0
T0048656,2020-07-31,P007986,S003,C013831,1,0.0,1
T0048657,2022-07-19,P030411,S005,C021145,2,0.0,0
T0048658,2021-03-19,P042955,S001,C016473,3,0.0,0
T0048659,2023-03-09,P003474,S005,C020162,3,0.2,0
T0048660,2024-11-14,P047839,S004,C006902,3,0.0,0
T0048661,2021-09-13,P020759,S002,C013153,3,0.0,0
T0048662,2024-04-12,P009824,S003,C018831,4,0.0,1
T0048663,2022-05-25,P038584,S002,C000744,4,0.0,0
T0048664,2023-11-23,P043555,S005,C014973,1,0.0,0
T0048665,2020-11-12,P019954,S004,C010048,1,0.0,0
T0048666,2021-07-13,P047207,S002,C007552,4,0.0,0
T0048667,2022-11-03,P019482,S004,C017627,3,,0
T0048668,2022-10-11,P030518,S002,C008720,4,0.1,0
T0048669,2024-01-09,P001030,S001,C010631,4,0.1,0
T0048670,2024-01-20,P035556,S005,C015853,3,0.0,0
T0048671,2020-11-07,P023213,S005,C023739,1,0.3,0
T0048672,2021-02-05,P044426,S001,C005605,2,0.1,0
T0048673,2024-06-11,P008083,S003,C021076,1,,0
T0048674,2024-03-08,P003942,S003,C000312,4,0.0,0
T0048675,2024-07-20,P000315,S001,C019525,3,0.0,0
T0048676,2023-02-21,P011849,S002,C006523,3,0.0,0
T0048677,2024-08-11,P002739,S005,C007326,4,0.1,0
T0048678,2021-12-15,P038802,S001,C012253,4,0.0,0
T0048679,2024-09-28,P025351,S005,C013722,4,0.2,0
T0048680,2022-12-13,P023345,S003,C017720,3,0.0,0
T0048681,2022-02-09,P018325,S004,C012303,1,0.0,0
T0048682,2024-10-22,P000661,S004,C016535,2,0.1,0
T0048683,2021-11-05,P049326,S003,C003910,3,0.3,1
T0048684,2023-09-16,P044259,S003,C007560,2,,0
T0048685,2021-05-13,P026322,S003,C024515,3,0.0,0
T0048686,2024-09-07,P003943,S001,C002301,2,0.0,0
T0048687,2023-06-27,P010336,S005,C007170,2,0.0,0
T0048688,2020-11-10,P007405,S003,C004890,3,0.0,0
T0048689,2024-11-08,P006902,S002,C003652,1,0.0,0
T0048690,2022-09-08,P005021,S004,C020558,2,0.3,0
T0048691,2023-09-11,P046738,S001,C013402,1,0.0,0
T0048692,2024-07-21,P020562,S003,C012069,2,0.3,0
T0048693,2022-03-05,P025206,S004,C007215,1,0.0,1
T0048694,2023-02-07,P010187,S005,C020233,4,0.1,0
T0048695,2022-07-17,P011683,S004,C016895,2,0.3,0
T0048696,2023-09-21,P041167,S999,C021920,2,0.0,0
T0048697,2020-07-08,P005679,S001,C015061,4,0.0,1
T0048698,2021-06-18,P025197,S002,C014339,4,0.3,0
T0048699,2023-12-07,P030342,S003,C007315,2,0.0,0
T0048700,2020-06-09,P025389,S004,C009082,1,0.0,0
T0048701,2021-05-09,P003698,S005,C019501,3,0.0,0
T0048702,2021-07-14,P015578,S004,C013272,3,0.1,0
T0048703,2023-03-26,P040272,S005,C023277,1,0.0,0
T0048704,2021-02-15,P026609,S005,C013455,3,0.1,0
T0048705,2024-06-08,P010288,S003,C020158,2,0.1,1
T0048706,2020-09-11,P007439,S005,C023025,3,0.1,0
T0048707,2024-04-15,P001178,S003,C002377,2,0.1,0
T0048708,2022-09-13,P004186,S002,C011131,1,0.0,0
T0048709,2023-06-01,P038989,S002,C013625,4,0.0,0
T0048710,2022-03-10,P039737,S001,C024116,1,0.0,0
T0048711,2022-06-20,P042553,S004,C013777,4,0.1,0
T0048712,2020-03-09,P033081,S001,C004225,1,0.0,0
T0048713,2022-05-31,P034463,S003,C022123,1,0.0,0
T0048714,2020-01-13,P010345,S001,C018882,2,0.0,0
T0048715,2022-01-18,P010258,S002,C016196,4,0.0,0
T0048716,2022-01-15,P011807,S001,C016962,1,0.0,1
T0048717,2023-02-19,P012131,S005,C013909,3,0.0,0
T0048718,2023-08-05,P044963,S001,C020449,3,0.0,1
T0048719,2020-07-26,P030748,S002,C009117,1,0.0,0
T0048720,2022-09-05,P015014,S004,C003096,4,0.0,0
T0048721,2024-11-22,P036755,S004,C002596,3,0.0,0
T0048722,2021-04-13,P040373,S004,C010579,3,0.0,0
T0048723,2024-08-16,P001262,S003,C013006,4,0.2,0
T0048724,2021-10-16,P010010,S001,C021723,3,0.0,0
T0048725,2022-08-05,P049925,S004,C007119,3,0.0,0
T0048726,2023-05-29,P036635,S002,C021441,4,0.0,0
T0048727,2020-09-13,P018287,S003,C011257,2,0.2,0
T0048728,2020-08-30,P002546,S003,C019489,2,,0
T0048729,2024-12-08,P009818,S001,C022872,3,0.0,0
T0048730,2024-01-08,P008671,S005,C019159,4,0.1,0
T0048731,2020-09-05,P048516,S003,,3,0.1,0
T0048732,2022-03-06,P002228,S001,C015014,3,0.0,0
T0048733,2020-10-06,P017834,S003,C012283,4,0.0,0
T0048734,2021-11-25,P041848,S001,C001033,3,,0
T0048735,2020-02-20,P000619,S005,C007986,4,0.1,0
T0048736,2022-03-16,P019769,S002,C014884,4,0.3,0
T0048737,2023-11-29,P003289,S003,C001446,1,0.0,0
T0048738,2024-07-19,P006653,S003,C023787,2,0.0,0
T0048739,2023-04-18,P031415,S002,C023837,4,0.0,0
T0048740,2023-02-15,P018745,S005,C002638,1,0.1,0
T0048741,2023-06-08,P045734,S001,C007428,1,0.2,0
T0048742,2021-01-19,P008949,S004,C015672,4,0.0,0
T0048743,2024-11-30,P024032,S004,C005005,2,0.1,0
T0048744,2022-01-29,P027664,S004,C023258,3,0.0,0
T0048745,2024-03-16,P020761,S001,C001810,3,0.0,0
T0048746,2021-06-22,P001674,S004,C008583,1,0.2,1
T0048747,2022-03-16,P046611,S003,C016766,2,0.0,1
T0048748,2021-09-11,P041085,S004,C002309,4,0.0,0
T0048749,2022-03-31,P004407,S005,C023117,2,0.0,0
T0048750,2021-03-03,P016333,S004,C011449,3,0.0,0
T0048751,2024-08-05,P013475,S002,C020891,1,0.0,0
T0048752,2023-04-28,P020296,S004,C009228,4,0.0,0
T0048753,2022-12-31,P006712,S002,,1,0.0,0
T0048754,2023-11-22,P045111,S001,C006528,2,0.1,0
T0048755,2023-05-05,P003415,S003,C010764,2,0.0,0
T0048756,2022-07-06,P007566,S002,C005985,3,0.0,0
T0048757,2020-02-01,P016898,S004,,2,0.0,0
T0048758,2020-07-27,P049951,S004,C019702,3,0.0,0
T0048759,2021-08-29,P012199,S005,C016258,2,0.1,0
T0048760,2023-09-19,P016417,S004,C004703,3,0.0,0
T0048761,2023-07-10,P049360,S005,C006496,2,0.0,0
T0048762,2023-08-15,P005560,S004,C024218,4,0.1,0
T0048763,2021-11-02,P031495,S001,C004022,1,0.1,1
T0048764,2022-01-08,P048059,S003,C020532,1,0.1,0
T0048765,2022-09-22,P005238,S003,C020821,3,0.0,0
T0048766,2020-01-11,P046188,S003,C022320,2,0.0,0
T0048767,2024-09-30,P032134,S005,C020627,3,0.0,0
T0048768,2024-11-24,P031142,S002,C000752,3,0.1,0
T0048769,2021-04-17,P017497,S002,C021621,1,0.2,0
T0048770,2023-05-12,P025571,S002,C007028,3,0.0,0
T0048771,2024-01-09,P049849,S001,C000805,1,0.0,0
T0048772,2021-05-01,P010335,S001,C002628,1,0.0,0
T0048773,2021-05-28,P000697,S005,C009409,4,0.0,0
T0048774,2023-09-16,P012511,S003,C014210,3,,0
T0048775,2020-09-27,P007209,S002,C006534,3,0.0,0
T0048776,2022-08-31,P022542,S005,C022673,4,0.2,0
T0048777,2023-11-25,P012654,S003,C008390,4,0.1,0
T0048778,2024-09-16,P031745,S001,C009315,2,0.0,0
T0048779,2020-07-21,P043083,S001,C007175,4,0.1,0
T0048780,2024-01-23,P008850,S002,C005051,2,0.0,0
T0048781,2023-01-12,P021608,S002,C022462,3,0.0,0
T0048782,2022-03-20,P043352,S002,C001718,2,0.0,0
T0048783,2022-03-25,P046887,S001,C024037,2,0.2,0
T0048784,2024-03-10,P019351,S002,C008864,2,0.1,0
T0048785,2023-04-09,P046853,S004,C004210,2,0.0,0
T0048786,2020-11-05,P999999,S003,C007279,4,0.0,0
T0048787,2022-01-11,P011576,S001,C004946,4,0.1,0
T0048788,2021-10-21,P042975,S002,C024452,2,0.1,0
T0048789,2020-09-15,P003198,S001,C018396,3,0.1,0
T0048790,2023-05-22,P006456,S001,C014483,3,0.0,0
T0048791,2024-09-03,P000962,S001,C005653,1,0.0,1
T0048792,2024-10-11,P039034,S003,C012024,4,0.1,0
T0048793,2023-08-21,P045859,S005,C005135,4,0.0,0
T0048794,2020-04-22,P018779,S004,C003794,1,0.0,0
T0048795,2021-11-05,P035826,S004,C007497,3,0.0,0
T0048796,2020-02-18,P021313,S002,C008139,2,0.0,0
T0048797,2023-06-26,P035520,S003,,3,0.1,0
T0048798,2020-12-21,P006526,S004,C019333,2,0.1,0
T0048799,2022-03-08,P005843,S003,C001676,3,0.2,0
T0048800,2020-04-19,P009424,S001,C018129,2,0.0,0
T0048801,2020-01-15,P039643,S004,C016113,3,0.1,0
T0048802,2020-04-08,P006042,S001,C016872,1,0.1,0
T0048803,2023-09-27,P028882,S005,C018135,4,0.0,0
T0048804,2020-06-13,P031338,S004,C008611,4,0.2,0
T0048805,2024-05-24,P000494,S001,C021874,2,,1
T0048806,2024-06-18,P010009,S005,C018892,3,0.1,0
T0048807,2024-08-04,P026519,S003,C007291,4,0.0,0
T0048808,2020-08-15,P008186,S005,C002475,3,0.0,0
T0048809,2023-09-28,P032216,S002,C022693,1,0.0,1
T0048810,2024-04-27,P044217,S003,C013488,1,0.0,0
T0048811,2024-03-15,P038668,S004,C003447,3,0.2,0
T0048812,2020-04-23,P048730,S003,C018334,3,,1
T0048813,2020-06-19,P012149,S004,C003404,4,0.0,0
T0048814,2024-08-02,P003334,S003,C019035,1,0.1,0
T0048815,2021-10-31,P016571,S005,,4,0.2,0
T0048816,2022-05-18,P013498,S001,C010862,1,0.0,0
T0048817,2020-05-31,P041399,S002,C022757,2,0.0,0
T0048818,2022-04-30,P023506,S001,C009792,4,,0
T0048819,2020-05-24,P037159,S005,C004288,3,0.0,0
T0048820,2024-09-28,P036999,S001,C017889,2,0.1,0
T0048821,2023-04-13,P028970,S005,C011718,1,0.1,0
T0048822,2022-07-30,P010453,S005,C004304,4,0.0,0
T0048823,2021-01-29,P027619,S005,C008773,3,0.3,0
T0048824,2023-02-24,P010201,S005,C009566,3,0.0,0
T0048825,2021-06-12,P009593,S004,C008320,1,0.0,0
T0048826,2024-06-01,P032514,S002,C007756,2,0.0,0
T0048827,2021-05-31,P021759,S003,,2,0.1,0
T0048828,2024-04-28,P001521,S004,C009754,2,0.0,0
T0048829,2024-03-09,P033120,S003,C007661,2,0.1,0
T0048830,2023-06-30,P035383,S001,C010081,2,0.0,0
T0048831,2023-07-07,P000377,S002,C002087,3,0.0,0
T0048832,2022-11-19,P018218,S002,C020462,1,0.0,0
T0048833,2020-06-16,P038127,S002,C019212,3,0.3,0
T0048834,2020-10-12,P007959,S004,C008782,1,,0
T0048835,2020-06-28,P042362,S004,C011424,4,0.0,1
T0048836,2024-10-17,P001779,S001,C013512,1,0.1,0
T0048837,2021-04-18,P012488,S001,C008578,1,0.0,0
T0048838,2020-01-03,P000045,S004,C021887,4,0.0,0
T0048839,2020-04-06,P028966,S003,C017133,4,0.0,1
T0048840,2023-10-09,P027114,S002,C015072,1,0.1,0
T0048841,2024-02-24,P005979,S003,C003472,2,0.1,1
T0048842,2023-02-12,P023234,S001,C016972,3,0.1,0
T0048843,2022-11-14,P021489,S004,C000184,3,0.1,0
T0048844,2020-10-13,P046187,S004,C005011,4,0.0,0
T0048845,2023-09-03,P000989,S004,C014607,2,0.0,0
T0048846,2024-04-13,P017572,S001,C016392,1,0.1,0
T0048847,2021-01-30,P048119,S004,C020910,1,0.0,0
T0048848,2022-12-23,P036863,S005,,3,0.0,0
T0048849,2024-10-14,P033931,S002,C022372,4,0.2,0
T0048850,2021-09-12,P016612,S004,C023122,2,0.0,0
T0048851,2023-09-25,P027689,S005,C003731,4,0.0,0
T0048852,2022-02-07,P020650,S003,C003532,4,0.1,0
T0048853,2024-08-31,P027495,S001,C014507,4,0.0,0
T0048854,2023-03-19,P000270,S005,C006278,2,0.0,0
T0048855,2023-07-02,P026542,S002,C014611,2,0.0,0
T0048856,2020-04-14,P015321,S005,C005851,1,0.0,0
T0048857,2024-04-14,P028507,S001,C001519,4,0.0,0
T0048858,2023-10-25,P013434,S004,C005615,4,0.1,0
T0048859,2023-11-07,P017248,S004,C007179,4,0.0,0
T0048860,2024-12-27,P030521,S005,C008127,1,0.0,0
T0048861,2023-12-22,P017194,S001,C023666,2,0.0,0
T0048862,2024-08-06,P030410,S004,C014286,2,0.0,0
T0048863,2023-02-22,P044617,S001,C011698,4,0.0,0
T0048864,2024-10-12,P036361,S005,C003636,1,0.0,1
T0048865,2022-04-09,P044058,S004,C018406,3,0.0,0
T0048866,2022-09-06,P045647,S003,C005599,3,0.0,0
T0048867,2020-09-18,P014248,S005,C004401,2,0.0,0
T0048868,2021-02-06,P032365,S001,C005338,3,0.0,0
T0048869,2023-10-12,P020075,S001,C016525,4,0.1,0
T0048870,2021-03-22,P042361,S001,C012001,3,0.0,0
T0048871,2020-05-30,P022431,S004,C021815,1,,0
T0048872,2020-05-05,P002373,S004,C002164,4,0.0,0
T0048873,2021-06-24,P044332,S002,C004413,4,0.0,0
T0048874,2023-09-24,P031911,S003,C003786,3,0.1,0
T0048875,2021-06-21,P045198,S005,C012803,2,0.0,0
T0048876,2022-12-19,P028029,S001,C009627,4,0.0,0
T0048877,2020-09-12,P011938,S002,C013685,1,0.0,0
T0048878,2022-10-08,P046180,S004,C005256,1,0.3,0
T0048879,2023-10-16,P007476,S004,C006694,3,0.0,0
T0048880,2024-12-25,P037935,S002,C013401,2,0.0,0
T0048881,2022-08-12,P047246,S002,C010307,1,0.1,0
T0048882,2023-07-10,P046460,S002,,3,0.3,0
T0048883,2021-05-16,P016249,S001,C022935,3,0.0,0
T0048884,2023-07-10,P022234,S999,C024112,3,0.0,0
T0048885,2022-04-25,P033516,S005,C020264,1,0.2,0
T0048886,2024-10-19,P029539,S002,C007554,4,0.0,0
T0048887,2022-01-13,P037515,S003,C024223,3,0.0,0
T0048888,2021-10-11,P028020,S004,C012254,2,0.2,0
T0048889,2024-01-24,P034224,S001,C009208,3,0.0,0
T0048890,2022-05-08,P041196,S005,C015811,3,0.0,0
T0048891,2020-05-23,P030893,S005,C011721,2,0.0,1
T0048892,2023-05-25,P046638,S002,C023351,4,0.0,0
T0048893,2020-10-10,P048759,S003,C003536,2,0.3,0
T0048894,2020-09-15,P027686,S004,C017054,4,0.1,0
T0048895,2020-05-27,P001860,S001,C009117,1,0.0,0
T0048896,2024-04-30,P008480,S004,C021156,4,0.0,0
T0048897,2022-12-22,P025363,S001,C002078,4,0.0,0
T0048898,2023-01-25,P049208,S004,C020965,1,0.1,0
T0048899,2020-10-05,P018193,S005,C012192,3,0.1,0
T0048900,2024-12-04,P024521,S004,C015531,3,0.0,0
T0048901,2020-10-13,P045576,S001,C021008,1,,0
T0048902,2020-02-12,P001800,S003,C000559,3,,0
T0048903,2022-04-21,P037384,S002,C005171,2,0.0,1
T0048904,2021-03-12,P037692,S002,C000042,1,0.0,0
T0048905,2024-03-17,P017337,S005,C022533,2,0.0,0
T0048906,2020-06-16,P031772,S003,,4,0.2,0
T0048907,2022-12-13,P047236,S002,C014456,1,0.0,0
T0048908,2024-01-29,P047837,S005,C005888,1,,0
T0048909,2022-03-25,P017596,S004,C016939,4,0.3,0
T0048910,2024-08-10,P026115,S004,C005005,4,0.0,0
T0048911,2021-08-11,P035180,S005,C020796,1,0.0,0
T0048912,2020-09-05,P023614,S005,C009239,1,0.1,0
T0048913,2022-09-11,P002045,S005,C024977,1,0.0,0
T0048914,2022-02-26,P024362,S004,C010621,1,0.0,1
T0048915,2020-05-09,P017265,S005,C000504,4,0.0,0
T0048916,2023-07-30,P008760,S004,C005485,1,0.0,0
T0048917,2023-07-13,P036245,S002,C002950,2,0.0,0
T0048918,2023-07-08,P020895,S001,C001058,3,0.0,0
T0048919,2024-01-10,P043757,S003,C010246,3,0.0,0
T0048920,2021-04-02,P032574,S004,C002510,4,0.2,0
T0048921,2024-08-23,P036712,S001,C000176,2,0.0,0
T0048922,2020-02-29,P015037,S005,C019883,1,0.1,0
T0048923,2020-11-14,P041950,S004,C017988,4,0.2,0
T0048924,2021-01-23,P033528,S004,C015085,4,0.0,0
T0048925,2022-04-26,P042176,S001,C015312,1,0.2,0
T0048926,2021-06-20,P048192,S002,C005261,4,0.2,0
T0048927,2024-04-14,P030134,S002,C007992,2,0.0,0
T0048928,2020-08-26,P022861,S004,C011002,4,0.1,0
T0048929,2023-11-14,P011097,S002,C001990,2,0.1,0
T0048930,2023-07-09,P041500,S005,C000289,1,0.1,0
T0048931,2022-06-12,P004784,S005,C015824,4,0.0,1
T0048932,2023-05-29,P018162,S004,C021830,1,0.1,0
T0048933,2021-05-03,P037706,S003,C001798,4,0.2,0
T0048934,2022-05-17,P049657,S004,C024651,1,0.1,0
T0048935,2022-11-03,P013966,S004,C007074,2,0.1,0
T0048936,2021-01-22,P046659,S005,C005945,3,0.0,0
T0048937,2021-10-10,P013626,S002,C014994,2,0.0,0
T0048938,2023-07-05,P036786,S002,C008007,1,0.0,0
T0048939,2023-06-02,P029030,S003,C020601,1,0.0,0
T0048940,2023-04-25,P012921,S005,C002931,2,0.3,0
T0048941,2020-05-15,P041099,S002,C003480,3,0.0,0
T0048942,2022-04-27,P004010,S003,C021358,3,0.0,1
T0048943,2024-10-01,P008538,S002,C009598,2,0.0,0
T0048944,2022-08-05,P046870,S001,C023313,1,0.0,0
T0048945,2022-06-08,P028079,S003,C015129,2,0.0,0
T0048946,2021-07-14,P047845,S005,C013541,2,0.1,1
T0048947,2020-01-31,P019284,S004,C007585,4,0.3,0
T0048948,2024-09-09,P006967,S001,C001450,4,0.2,0
T0048949,2021-05-14,P021178,S005,C010941,4,0.0,1
T0048950,2020-10-28,P034442,S004,C005575,2,,0
T0048951,2021-04-06,P021723,S003,C012900,3,0.0,0
T0048952,2024-05-19,P048162,S004,C011403,4,0.3,0
T0048953,2023-03-28,P049589,S003,C000466,3,0.0,0
T0048954,2023-09-26,P029743,S001,C022333,2,0.0,1
T0048955,2020-05-18,P016987,S005,C011781,2,0.0,1
T0048956,2023-12-31,P001588,S002,C019724,3,0.0,0
T0048957,2023-03-16,P005856,S002,C017754,4,0.0,0
T0048958,2024-02-12,P045156,S003,C021166,3,0.2,0
T0048959,2021-04-12,P037338,S001,,4,0.2,0
T0048960,2023-09-10,P022956,S005,C006258,3,0.2,0
T0048961,2021-01-02,P045790,S004,C018123,2,0.0,0
T0048962,2021-12-04,P017373,S002,C003757,4,0.0,0
T0048963,2020-10-13,P013785,S005,C012225,3,0.1,0
T0048964,2024-06-02,P017800,S005,C007112,4,0.0,0
T0048965,2022-12-28,P037472,S004,C000360,3,0.0,0
T0048966,2020-11-01,P030961,S004,C010798,1,0.0,0
T0048967,2024-12-18,P045319,S005,C009315,3,0.3,0
T0048968,2024-12-21,P042893,S003,C012710,2,0.0,0
T0048969,2023-07-24,P019701,S003,C008536,1,,0
T0048970,2024-07-06,P045872,S003,C016859,3,0.0,0
T0048971,2022-04-03,P021378,S004,C008563,2,0.0,1
T0048972,2024-07-06,P039149,S005,C024051,4,0.0,0
T0048973,2022-07-19,P045428,S003,C024343,4,0.0,0
T0048974,2020-07-27,P029918,S004,C006079,3,0.0,0
T0048975,2020-12-24,P026052,S001,C014995,2,0.0,0
T0048976,2022-02-18,P019009,S003,C021621,2,0.1,1
T0048977,2024-12-23,P037157,S003,C002536,3,,0
T0048978,2023-05-18,P016036,S003,C017105,4,0.0,0
T0048979,2021-05-07,P018412,S004,C000215,2,0.0,0
T0048980,2022-08-02,P014717,S004,C017169,1,0.0,0
T0048981,2023-04-09,P038128,S003,C019495,2,0.0,0
T0048982,2021-06-16,P011771,S002,C006608,3,0.0,0
T0048983,2023-05-24,P015616,S003,C001787,4,,0
T0048984,2024-09-28,P033064,S004,C001068,1,0.0,0
T0048985,2023-07-03,P029745,S001,C012473,1,0.0,0
T0048986,2023-03-08,P003571,S005,C013320,1,0.1,0
T0048987,2021-10-19,P039130,S005,,3,,0
T0048988,2024-09-27,P048233,S005,C009096,1,0.0,0
T0048989,2024-10-27,P043974,S003,,1,0.0,1
T0048990,2020-12-04,P047286,S005,C011742,2,,0
T0048991,2021-01-16,P018198,S002,C005308,2,0.1,0
T0048992,2021-10-03,P013914,S003,C005411,1,0.0,0
T0048993,2021-01-13,P009570,S005,C004531,4,0.0,0
T0048994,2023-06-13,P020125,S004,,4,0.0,0
T0048995,2022-04-28,P024522,S003,C023397,2,0.2,0
T0048996,2024-04-08,P042192,S004,C005751,3,0.1,0
T0048997,2021-06-10,P016476,S001,C006830,2,0.3,0
T0048998,2021-06-12,P039325,S005,C017622,1,,1
T0048999,2021-09-09,P017282,S005,C015880,3,0.0,0
T0049000,2023-11-01,P042673,S004,C000091,4,0.0,0
T0049001,2022-12-01,P025471,S005,C002907,4,0.0,1
T0049002,2021-07-24,P019290,S005,C003876,4,0.1,0
T0049003,2024-04-05,P010536,S001,C007101,3,0.1,0
T0049004,2021-05-23,P019817,S001,C019915,4,0.1,0
T0049005,2024-06-29,P040450,S001,C019005,1,0.0,0
T0049006,2024-03-09,P003553,S003,C014503,3,0.0,0
T0049007,2023-07-13,P047050,S002,C020703,1,0.0,1
T0049008,2022-05-29,P045133,S003,C000599,3,0.0,0
T0049009,2024-04-19,P015605,S002,C010808,2,0.1,0
T0049010,2023-12-11,P044195,S001,C000061,2,0.0,0
T0049011,2024-02-03,P046343,S002,C009483,1,0.2,0
T0049012,2023-01-15,P036288,S001,C007224,3,0.1,0
T0049013,2022-06-09,P043768,S005,C009469,2,0.2,0
T0049014,2022-11-04,P044009,S002,C013121,1,0.2,0
T0049015,2020-08-19,P017976,S001,C005608,3,,0
T0049016,2024-11-21,P033042,S002,C019255,1,0.0,0
T0049017,2024-12-15,P002336,S005,C013699,1,0.0,0
T0049018,2020-08-25,P001236,S003,C001319,4,0.1,0
T0049019,2020-06-01,P032395,S004,C004407,1,0.1,0
T0049020,2021-09-25,P015279,S005,C002201,3,0.0,1
T0049021,2024-05-22,P010049,S004,C024506,4,,0
T0049022,2021-03-31,P037000,S004,C019681,1,0.1,0
T0049023,2021-03-28,P005692,S005,C014421,3,0.2,0
T0049024,2020-04-04,P037964,S003,C022785,4,0.1,1
T0049025,2022-05-22,P021738,S005,C019923,2,0.0,0
T0049026,2021-06-11,P026207,S002,C004086,4,0.1,1
T0049027,2020-02-19,P014874,S005,C005782,4,0.1,0
T0049028,2023-05-24,P010216,S004,C010211,3,0.0,0
T0049029,2023-12-20,P048878,S003,C023994,4,0.0,0
T0049030,2022-11-30,P041309,S003,C002979,1,0.0,0
T0049031,2020-02-20,P046179,S003,C018033,1,0.0,0
T0049032,2021-10-18,P038584,S004,C014777,3,0.0,0
T0049033,2023-02-24,P023240,S002,C013799,1,0.0,0
T0049034,2022-10-20,P034787,S003,C015070,4,0.2,0
T0049035,2022-09-07,P003020,S005,C008602,4,0.0,0
T0049036,2020-06-23,P022249,S002,C016312,4,0.0,0
T0049037,2024-09-18,P004804,S002,C024315,1,0.0,1
T0049038,2021-11-14,P028760,S003,C005396,2,0.0,0
T0049039,2021-10-11,P005273,S002,C003485,1,0.0,0
T0049040,2023-12-09,P001832,S004,C007137,2,0.1,0
T0049041,2021-12-13,P012328,S005,C023442,4,0.0,0
T0049042,2023-05-01,P014914,S003,C002767,1,0.0,0
T0049043,2023-10-14,P006029,S003,C018042,4,0.2,0
T0049044,2023-09-13,P015737,S004,C024337,1,0.0,0
T0049045,2024-05-19,P007066,S003,C017871,2,0.0,0
